InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV107686,6/26/2025 19:36,S012,C0039,Clothing,5,91.4,1.18,67.01,Returning,Card
INV108684,6/26/2025 22:41,S019,SH0032,Shoes,3,91.49,14.66,70.81,New,Cash
INV103893,6/26/2025 23:55,S002,SH0031,Shoes,4,89.18,11.64,57.27,Returning,Cash
INV109087,6/27/2025 3:48,S002,C0067,Clothing,4,54.73,17.23,30.42,New,Cash
INV105809,6/27/2025 8:04,S019,C0034,Clothing,6,111.99,13.46,57.74,New,Cash
INV104155,6/27/2025 11:54,S016,C0028,Clothing,3,53.73,12,40.39,Returning,Cash
INV103579,6/27/2025 17:51,S006,C0030,Clothing,2,112.58,17.76,72.33,Returning,Digital
INV101599,6/27/2025 18:39,S007,SH0018,Shoes,6,132.06,3.22,93.51,New,Digital
INV106604,6/27/2025 21:29,S004,SH0014,Shoes,6,58.98,4.17,37.44,New,Digital
INV108555,6/27/2025 21:54,S001,SH0012,Shoes,3,148.51,1.45,118.97,Returning,Digital
INV100280,6/27/2025 23:31,S017,SH0024,Shoes,2,171.36,1.31,120.74,Returning,Cash
INV101416,6/28/2025 0:21,S011,C0006,Clothing,5,111.84,1.89,66.7,New,Cash
INV104873,6/28/2025 0:23,S019,SH0003,Shoes,6,132.59,5.22,95.55,New,Card
INV102289,6/28/2025 2:13,S015,C0053,Clothing,5,98.18,15.35,63.12,Returning,Card
INV105133,6/28/2025 6:16,S008,C0030,Clothing,6,21.81,19.37,11.14,Returning,Cash
INV102970,6/28/2025 8:48,S019,SH0040,Shoes,4,67.78,5.77,42.4,Returning,Cash
INV102204,6/28/2025 11:39,S014,A0043,Accessories,4,63.76,14.83,32.64,New,Digital
INV108205,6/28/2025 16:36,S015,SH0018,Shoes,5,87.22,13.38,54.59,New,Card
INV103078,6/28/2025 17:20,S017,A0041,Accessories,1,24.72,13.7,13.68,New,Cash
INV102567,6/28/2025 19:59,S018,C0018,Clothing,3,69.26,2.59,39.42,Returning,Digital
INV100984,6/29/2025 0:20,S001,C0022,Clothing,1,76.93,19.04,49.36,Returning,Digital
INV108371,6/29/2025 2:51,S005,A0027,Accessories,2,59.22,13,40.48,New,Card
INV101263,6/29/2025 3:17,S003,SH0029,Shoes,2,182.9,12.24,105.72,Returning,Digital
INV108576,6/29/2025 6:48,S011,SH0030,Shoes,4,90.09,5.66,58.42,New,Card
INV104888,6/29/2025 9:54,S008,C0069,Clothing,4,99.03,7.13,51.9,Returning,Cash
INV107187,6/29/2025 13:19,S005,SH0003,Shoes,2,48.31,19.19,28.46,Returning,Digital
INV109098,6/29/2025 13:40,S016,A0058,Accessories,6,36.06,4.47,22.53,New,Cash
INV100703,6/29/2025 14:40,S004,SH0007,Shoes,3,178.94,1.71,107.33,Returning,Cash
INV108251,6/29/2025 20:05,S007,A0036,Accessories,6,66.63,1.49,27.16,Returning,Cash
INV101609,6/30/2025 3:29,S008,SH0008,Shoes,5,96.37,17.06,70.16,Returning,Card
INV109839,6/30/2025 4:07,S002,SH0040,Shoes,6,150.47,8.49,93.23,Returning,Digital
INV108226,6/30/2025 4:22,S003,C0098,Clothing,3,97.16,1.74,56.74,Returning,Cash
INV106131,6/30/2025 8:27,S018,C0093,Clothing,6,59.62,1.04,35.75,Returning,Cash
INV103039,6/30/2025 12:04,S002,C0070,Clothing,6,73.61,6.8,46.45,New,Digital
INV106381,6/30/2025 13:52,S020,C0093,Clothing,6,97.58,19.29,65.47,New,Digital
INV101705,6/30/2025 17:10,S006,A0049,Accessories,4,17.11,13.36,10.91,Returning,Card
INV108353,6/30/2025 17:30,S016,C0075,Clothing,1,40.98,14.61,23.53,Returning,Digital
INV108905,6/30/2025 18:03,S012,C0009,Clothing,6,50.35,9.76,34.53,Returning,Digital
INV104523,6/30/2025 19:52,S007,SH0028,Shoes,4,97.1,6.29,67.19,Returning,Digital
INV107024,6/30/2025 20:38,S003,C0017,Clothing,4,31.72,10.85,17.94,New,Digital
INV104562,6/30/2025 22:18,S006,A0018,Accessories,4,22.49,1.22,11.43,Returning,Digital
INV106683,6/30/2025 22:42,S007,A0024,Accessories,1,39.49,4.28,23.97,Returning,Card
INV108278,7/1/2025 1:40,S015,C0071,Clothing,5,29.43,7.28,16.29,Returning,Digital
INV107311,7/1/2025 5:11,S006,C0034,Clothing,1,32.98,19.9,26.01,Returning,Cash
INV105538,7/1/2025 5:39,S003,C0073,Clothing,6,92.4,12.75,66.38,New,Card
INV102297,7/1/2025 9:08,S015,A0052,Accessories,4,12.09,11.01,7.19,Returning,Cash
INV102965,7/1/2025 13:12,S013,A0050,Accessories,2,14.14,1.84,6.95,New,Card
INV105274,7/1/2025 16:13,S002,C0062,Clothing,5,94.19,11.77,73.71,New,Cash
INV106561,7/1/2025 23:06,S001,C0039,Clothing,1,68.52,6.61,38.28,Returning,Card
INV100221,7/2/2025 1:17,S008,SH0009,Shoes,2,152.23,14.23,89.79,Returning,Card
INV108829,7/2/2025 2:27,S013,C0030,Clothing,4,119.82,15.97,80.64,New,Digital
INV102729,7/2/2025 11:25,S011,C0023,Clothing,4,42.17,19.36,26.17,New,Card
INV101613,7/2/2025 13:37,S001,C0098,Clothing,4,63.79,0.43,43.74,Returning,Card
INV106330,7/2/2025 15:26,S005,A0059,Accessories,6,67.89,15.51,33.67,New,Digital
INV107939,7/2/2025 18:21,S012,A0012,Accessories,1,32.72,5.96,24.51,New,Digital
INV101320,7/2/2025 21:08,S016,C0045,Clothing,6,21.95,17.45,16.23,Returning,Cash
INV109348,7/3/2025 1:30,S006,A0021,Accessories,2,65.21,17.27,46.75,New,Card
INV105233,7/3/2025 2:16,S016,SH0028,Shoes,6,105.8,19.8,80.18,New,Card
INV108636,7/3/2025 6:48,S020,SH0004,Shoes,1,113.47,6.89,89.79,Returning,Digital
INV107358,7/3/2025 7:32,S007,A0041,Accessories,4,39.24,12.56,22.78,Returning,Card
INV100560,7/3/2025 8:52,S005,SH0011,Shoes,4,81.03,4.77,59.18,New,Cash
INV106282,7/3/2025 8:59,S020,SH0015,Shoes,4,174.99,6.3,100.62,New,Digital
INV100569,7/3/2025 10:45,S018,C0021,Clothing,3,89.85,8.42,58.57,Returning,Card
INV106060,7/3/2025 11:12,S012,A0037,Accessories,6,59.4,13.21,34.84,New,Digital
INV103875,7/3/2025 22:36,S003,SH0006,Shoes,1,186.7,0.04,150.03,New,Digital
INV108080,7/4/2025 3:47,S018,C0014,Clothing,1,61.64,0.49,34.04,New,Digital
INV108444,7/4/2025 6:30,S017,A0015,Accessories,3,77.24,13.15,32.19,New,Digital
INV106189,7/4/2025 7:45,S002,A0026,Accessories,6,31.61,5.3,13.04,Returning,Digital
INV106892,7/4/2025 7:48,S005,C0017,Clothing,4,56.7,0.1,30.21,New,Cash
INV106191,7/4/2025 8:43,S017,C0044,Clothing,4,76.78,18.57,41.89,New,Digital
INV109147,7/4/2025 9:04,S009,A0060,Accessories,3,11.64,17.26,7.89,Returning,Card
INV105402,7/4/2025 9:34,S015,A0052,Accessories,5,25.98,10.19,15.8,Returning,Card
INV104722,7/4/2025 14:50,S011,SH0039,Shoes,3,93.27,12.36,71.82,New,Digital
INV103001,7/4/2025 15:29,S012,A0030,Accessories,4,26.81,7.55,14.63,Returning,Card
INV109095,7/4/2025 16:20,S005,C0036,Clothing,2,80.47,5.45,44.17,Returning,Card
INV107902,7/4/2025 22:37,S010,A0026,Accessories,3,66.66,0.62,38.37,Returning,Card
INV102299,7/5/2025 6:37,S006,SH0009,Shoes,5,126.39,15.53,87.41,Returning,Cash
INV102581,7/5/2025 7:38,S019,A0040,Accessories,1,33.58,4.02,20.44,Returning,Card
INV108248,7/5/2025 10:48,S011,A0001,Accessories,5,22.16,8.23,12.49,Returning,Cash
INV109066,7/5/2025 10:51,S013,A0040,Accessories,5,75.29,2.38,42.89,Returning,Cash
INV107683,7/5/2025 10:52,S016,C0002,Clothing,1,26.46,9.01,17.41,New,Cash
INV103955,7/5/2025 14:44,S008,A0006,Accessories,1,40.18,6.37,22.11,New,Card
INV104454,7/5/2025 15:36,S016,A0029,Accessories,5,38,8.73,24.27,New,Cash
INV101137,7/5/2025 17:04,S003,C0076,Clothing,4,23.6,0.14,13.42,Returning,Digital
INV108659,7/5/2025 18:53,S006,C0057,Clothing,1,46.12,7.72,29.27,Returning,Digital
INV100608,7/6/2025 0:15,S014,A0022,Accessories,3,30.07,7.45,13.83,Returning,Digital
INV103380,7/6/2025 2:13,S002,A0022,Accessories,4,28.89,18.53,18.56,New,Digital
INV102386,7/6/2025 2:54,S017,A0013,Accessories,6,49.33,12.47,33.33,New,Cash
INV100771,7/6/2025 4:00,S008,C0004,Clothing,3,42.67,13.11,26.27,Returning,Digital
INV100403,7/6/2025 11:50,S003,C0079,Clothing,1,46.58,16.69,23.86,New,Digital
INV108060,7/6/2025 14:06,S002,C0025,Clothing,2,65.72,0.73,44.16,Returning,Card
INV100524,7/6/2025 14:18,S005,SH0028,Shoes,5,156.58,11.96,105.58,New,Card
INV109013,7/6/2025 15:23,S012,A0018,Accessories,2,68.89,5.25,30.49,Returning,Cash
INV108538,7/6/2025 22:28,S010,A0015,Accessories,2,52.78,18.18,22.92,Returning,Card
INV102322,7/6/2025 22:30,S001,A0052,Accessories,2,75.4,17.26,56.1,New,Cash
INV104293,7/6/2025 23:02,S001,C0070,Clothing,6,48.32,3,37.91,Returning,Digital
INV103186,7/6/2025 23:43,S020,C0088,Clothing,6,57.89,12.78,33.47,New,Digital
INV108996,7/7/2025 1:15,S012,SH0029,Shoes,6,196.68,15.47,110.93,Returning,Card
INV107875,7/7/2025 3:43,S015,SH0001,Shoes,4,171.75,4.76,130.98,Returning,Digital
INV102697,7/7/2025 14:57,S014,SH0007,Shoes,6,109.82,11.27,64.77,Returning,Cash
INV107553,7/7/2025 18:08,S011,A0042,Accessories,1,32.79,4.19,23.61,New,Card
INV106588,7/7/2025 18:21,S004,A0058,Accessories,4,59.74,2.49,34.31,New,Cash
INV100876,7/7/2025 19:47,S002,C0071,Clothing,6,67.88,0.83,36.58,Returning,Digital
INV103324,7/7/2025 21:57,S008,C0083,Clothing,2,109.02,15.31,77.34,New,Cash
INV106545,7/8/2025 2:29,S006,A0026,Accessories,6,27.65,16.8,15.43,New,Card
INV109519,7/8/2025 3:25,S004,A0014,Accessories,4,73.29,17.46,32.82,Returning,Card
INV104030,7/8/2025 5:02,S013,C0014,Clothing,4,102.34,16.8,59.39,Returning,Card
INV106161,7/8/2025 7:48,S015,A0020,Accessories,6,17.71,19.49,13.11,Returning,Cash
INV108968,7/8/2025 9:00,S006,SH0005,Shoes,1,81.8,9.57,67.66,Returning,Card
INV100600,7/8/2025 15:07,S007,SH0023,Shoes,2,111.73,5.76,76.07,Returning,Card
INV103151,7/8/2025 21:22,S017,SH0008,Shoes,4,161.44,17.01,107.72,New,Cash
INV106314,7/9/2025 1:40,S006,A0039,Accessories,5,45.61,11.26,27.56,Returning,Card
INV109053,7/9/2025 4:32,S014,A0005,Accessories,5,28.37,14.64,14.13,New,Digital
INV109918,7/9/2025 5:57,S015,C0082,Clothing,1,22.07,4.36,15.9,New,Cash
INV109275,7/9/2025 7:15,S017,C0081,Clothing,6,65.97,5.81,50.49,New,Digital
INV108012,7/9/2025 8:04,S017,C0011,Clothing,1,114.52,10.15,60.61,Returning,Digital
INV102475,7/9/2025 8:09,S010,SH0032,Shoes,3,146.03,17.03,86.2,New,Digital
INV104717,7/9/2025 9:48,S019,SH0019,Shoes,2,52.14,4.76,31.43,Returning,Cash
INV104698,7/9/2025 12:14,S011,A0012,Accessories,5,65.51,1.63,44.79,Returning,Digital
INV104505,7/9/2025 13:10,S015,SH0015,Shoes,1,97.3,1.7,79.89,New,Card
INV102690,7/9/2025 16:50,S017,SH0006,Shoes,1,93.85,4.87,61.15,New,Digital
INV107592,7/9/2025 19:41,S012,SH0018,Shoes,2,54.82,2.09,38.69,New,Cash
INV105668,7/9/2025 20:51,S001,SH0008,Shoes,4,97.23,6.22,59.06,Returning,Digital
INV105241,7/10/2025 2:40,S001,C0038,Clothing,5,98.51,11.24,72.5,Returning,Digital
INV108070,7/10/2025 8:29,S009,C0023,Clothing,4,62.86,10.95,33.02,Returning,Card
INV106088,7/10/2025 9:20,S013,SH0003,Shoes,1,143.81,12.66,101.87,New,Card
INV106783,7/10/2025 10:04,S012,A0021,Accessories,5,49.27,2.78,27.8,New,Cash
INV104891,7/10/2025 15:10,S006,A0051,Accessories,2,79.31,4.29,51.06,Returning,Cash
INV104382,7/10/2025 17:09,S005,A0014,Accessories,6,16.52,17.59,7.4,Returning,Card
INV102182,7/10/2025 17:30,S012,C0034,Clothing,4,107.21,8.43,54.33,New,Card
INV101259,7/10/2025 18:21,S009,A0013,Accessories,6,23.12,15.28,15.18,Returning,Digital
INV101212,7/10/2025 18:21,S011,C0032,Clothing,6,36.24,1.33,23.35,New,Card
INV101047,7/10/2025 21:53,S016,A0006,Accessories,4,10.9,4.85,7.08,New,Digital
INV105430,7/10/2025 23:23,S016,A0011,Accessories,1,14.66,19.61,8.39,New,Card
INV106576,7/11/2025 3:11,S015,SH0011,Shoes,5,161.33,2.98,103.13,New,Card
INV101731,7/11/2025 8:49,S004,A0033,Accessories,4,67.42,17.11,40.78,Returning,Card
INV102577,7/11/2025 11:51,S014,C0088,Clothing,3,88.49,0.23,45.04,Returning,Digital
INV104129,7/11/2025 16:39,S009,A0023,Accessories,2,70.17,7.71,46.13,Returning,Card
INV105545,7/11/2025 17:41,S002,A0047,Accessories,1,10.37,1.13,7.56,New,Cash
INV105991,7/11/2025 18:58,S011,C0060,Clothing,5,66.72,12.87,51.11,New,Cash
INV103943,7/11/2025 20:55,S020,A0040,Accessories,1,53.31,18.83,35.36,Returning,Card
INV103018,7/11/2025 23:15,S014,A0027,Accessories,3,54.75,6.27,28.45,New,Cash
INV101130,7/12/2025 2:23,S011,C0058,Clothing,5,82.59,8.88,55.05,New,Card
INV100965,7/12/2025 5:10,S004,SH0034,Shoes,1,173.48,6.93,119.61,Returning,Cash
INV101986,7/12/2025 5:16,S014,SH0033,Shoes,1,111.21,0.07,88.12,Returning,Digital
INV103778,7/12/2025 10:00,S004,A0045,Accessories,3,71.13,6.96,33.1,New,Card
INV106946,7/12/2025 10:19,S016,A0040,Accessories,1,61.19,12.25,33.18,New,Digital
INV108686,7/12/2025 15:10,S017,SH0005,Shoes,5,160.24,9.54,105.56,New,Card
INV101935,7/12/2025 15:22,S005,SH0002,Shoes,5,55.01,1.44,44.52,Returning,Card
INV108596,7/12/2025 21:44,S019,C0022,Clothing,4,88.83,3.44,58.73,Returning,Card
INV100825,7/12/2025 21:48,S009,A0053,Accessories,4,32.41,9.97,15.2,Returning,Cash
INV108543,7/12/2025 23:35,S011,SH0028,Shoes,2,121.83,12.57,89.69,Returning,Card
INV108532,7/13/2025 0:27,S001,C0035,Clothing,5,90.6,9.34,54.45,Returning,Card
INV107696,7/13/2025 1:32,S016,A0003,Accessories,6,49.31,1.56,23.57,Returning,Digital
INV104860,7/13/2025 2:55,S006,C0033,Clothing,6,60.39,0.54,34.66,Returning,Card
INV100838,7/13/2025 6:18,S004,A0012,Accessories,4,51.58,10.37,30.19,New,Digital
INV108826,7/13/2025 8:00,S018,A0009,Accessories,1,71.17,19.61,44.7,Returning,Cash
INV107495,7/13/2025 13:32,S014,SH0035,Shoes,5,194.4,16.02,123.09,Returning,Digital
INV108598,7/13/2025 14:57,S001,A0022,Accessories,5,39.38,11.29,25.04,New,Digital
INV103266,7/13/2025 16:25,S013,A0004,Accessories,5,78.64,1.86,37.36,New,Cash
INV106869,7/13/2025 16:34,S009,SH0010,Shoes,6,86.56,1.78,63.46,New,Cash
INV100228,7/13/2025 22:08,S012,C0030,Clothing,1,58.31,2.06,41.94,Returning,Cash
INV105264,7/14/2025 0:01,S014,SH0017,Shoes,5,69.02,4.79,38.79,Returning,Card
INV102501,7/14/2025 5:15,S009,SH0017,Shoes,5,190.4,13.55,138,New,Card
INV105730,7/14/2025 6:13,S008,SH0040,Shoes,1,53.46,0.19,31.78,Returning,Cash
INV100013,7/14/2025 6:59,S015,SH0013,Shoes,6,154.07,13,103.18,Returning,Cash
INV107758,7/14/2025 9:15,S010,SH0017,Shoes,4,142.91,7.4,78.72,New,Card
INV108495,7/14/2025 10:38,S020,A0037,Accessories,4,62.23,15.88,26.22,Returning,Digital
INV101408,7/14/2025 17:57,S016,C0060,Clothing,6,92.62,18.6,57.21,New,Card
INV106736,7/14/2025 19:56,S018,A0058,Accessories,2,12.92,10.86,6.05,New,Card
INV105748,7/14/2025 21:52,S007,A0014,Accessories,4,73.86,0.59,32.39,New,Digital
INV108038,7/14/2025 22:37,S019,SH0004,Shoes,6,113.77,15.83,69.28,New,Card
INV100577,7/14/2025 23:38,S012,C0013,Clothing,2,75.7,9.42,39.03,New,Cash
INV106974,7/15/2025 2:06,S013,A0060,Accessories,5,53.63,18.16,28.23,Returning,Digital
INV106930,7/15/2025 7:27,S002,SH0028,Shoes,5,137.29,8.99,105.3,New,Cash
INV105806,7/15/2025 7:59,S020,A0006,Accessories,2,48.3,6.33,29.23,Returning,Card
INV108370,7/15/2025 12:02,S001,C0032,Clothing,5,116.44,19.93,73.97,Returning,Digital
INV103030,7/15/2025 12:25,S003,A0042,Accessories,4,60.4,3.5,37.2,New,Cash
INV100174,7/15/2025 17:24,S004,C0032,Clothing,2,66.06,18.75,36.1,New,Digital
INV106340,7/16/2025 3:41,S014,C0011,Clothing,3,34.97,18.4,20.16,New,Digital
INV105900,7/16/2025 6:08,S010,A0028,Accessories,4,45.57,7.08,26.85,New,Card
INV105254,7/16/2025 6:15,S008,C0053,Clothing,6,87.89,13.45,46.08,New,Cash
INV105827,7/16/2025 7:46,S004,SH0015,Shoes,2,119.05,8.44,70.4,New,Digital
INV103408,7/16/2025 8:23,S002,C0001,Clothing,3,88.56,18.42,64.68,New,Digital
INV101818,7/16/2025 8:32,S009,C0090,Clothing,3,73.28,15.58,46.3,New,Cash
INV101442,7/16/2025 11:11,S002,A0017,Accessories,3,74.18,5.24,54.48,New,Digital
INV109981,7/16/2025 14:39,S013,C0005,Clothing,3,114.72,19.2,83.95,New,Digital
INV100467,7/16/2025 19:11,S014,SH0028,Shoes,3,128.33,4.51,87.91,New,Digital
INV108018,7/16/2025 19:28,S018,C0062,Clothing,2,103.08,3.45,72.19,Returning,Digital
INV109805,7/16/2025 23:57,S019,C0003,Clothing,3,61.26,4.59,45.11,New,Digital
INV107317,7/17/2025 2:00,S004,C0097,Clothing,4,23.94,5.46,12.63,New,Card
INV101314,7/17/2025 3:43,S004,SH0010,Shoes,3,162.64,11.43,128.84,Returning,Cash
INV107230,7/17/2025 9:41,S002,C0094,Clothing,5,21.94,12,16.18,New,Card
INV103716,7/17/2025 12:17,S008,A0034,Accessories,5,21.75,9.46,11.75,New,Cash
INV106779,7/17/2025 13:21,S005,A0015,Accessories,4,33.09,6.47,20.15,New,Cash
INV100662,7/17/2025 14:29,S015,A0024,Accessories,4,66.32,0.49,33.89,New,Card
INV103077,7/17/2025 16:37,S002,A0042,Accessories,6,19.75,15.88,9.25,Returning,Cash
INV100093,7/17/2025 21:06,S005,SH0029,Shoes,5,51.76,2.97,29.72,Returning,Digital
INV102585,7/17/2025 21:25,S014,C0075,Clothing,3,32.38,10.97,22.05,Returning,Digital
INV102786,7/17/2025 22:25,S005,A0020,Accessories,4,13.63,9.74,8.02,New,Cash
INV103940,7/17/2025 23:00,S013,A0053,Accessories,6,42.5,11.5,29.55,Returning,Card
INV105698,7/18/2025 3:11,S009,A0023,Accessories,4,78.94,9.64,45.21,New,Card
INV105571,7/18/2025 3:57,S019,SH0029,Shoes,1,107.13,15.19,70.38,Returning,Cash
INV106446,7/18/2025 3:58,S003,A0004,Accessories,2,11.91,8.27,5.1,New,Cash
INV100523,7/18/2025 11:24,S003,C0037,Clothing,4,54.49,17.49,32.28,New,Digital
INV104387,7/18/2025 16:18,S012,SH0014,Shoes,5,153.4,0.29,121.53,Returning,Digital
INV105685,7/18/2025 20:16,S017,C0032,Clothing,1,63.18,8.47,37.79,Returning,Cash
INV104744,7/18/2025 20:34,S010,SH0012,Shoes,6,130.08,17.38,87.82,New,Digital
INV106465,7/18/2025 20:54,S005,C0095,Clothing,1,38.97,9.09,23.88,Returning,Card
INV103844,7/18/2025 21:38,S018,C0027,Clothing,3,29.72,6.25,22.42,New,Cash
INV106774,7/18/2025 22:28,S020,C0033,Clothing,6,103.87,0.15,53.59,Returning,Cash
INV104800,7/18/2025 23:47,S012,A0053,Accessories,4,39.94,4.61,24.69,New,Card
INV101954,7/19/2025 0:11,S019,SH0033,Shoes,2,108.81,14.91,66.16,Returning,Cash
INV106610,7/19/2025 0:18,S007,A0049,Accessories,1,72.67,12.49,54.15,New,Cash
INV109338,7/19/2025 1:30,S019,C0006,Clothing,4,39.29,4.63,30.3,Returning,Digital
INV104961,7/19/2025 2:10,S006,A0002,Accessories,6,13.18,6.56,5.65,New,Card
INV100684,7/19/2025 3:14,S013,C0046,Clothing,6,52.34,6.32,26.41,New,Card
INV105366,7/19/2025 4:16,S005,C0011,Clothing,4,111.82,2.12,86.57,Returning,Card
INV103273,7/19/2025 6:25,S012,SH0034,Shoes,3,78.75,19.56,63.21,New,Card
INV103999,7/19/2025 9:31,S001,A0038,Accessories,6,35.07,9.93,22.18,Returning,Cash
INV104452,7/19/2025 11:31,S010,C0015,Clothing,5,118.24,3.38,89.73,New,Cash
INV105206,7/19/2025 12:50,S005,SH0017,Shoes,3,91.15,15.93,51.79,New,Card
INV108220,7/19/2025 13:48,S001,A0054,Accessories,2,48.86,10.9,34.31,New,Digital
INV101300,7/19/2025 13:50,S001,C0067,Clothing,2,89.37,8.53,47.81,New,Cash
INV105395,7/19/2025 17:12,S012,C0027,Clothing,2,117.49,4.06,67.69,Returning,Digital
INV102479,7/19/2025 19:58,S016,SH0040,Shoes,5,112.8,9.22,95.65,Returning,Card
INV109706,7/20/2025 0:52,S006,SH0016,Shoes,3,129.59,17.13,103.24,New,Card
INV107428,7/20/2025 5:22,S020,SH0022,Shoes,5,160.24,0.53,93.03,Returning,Digital
INV107542,7/20/2025 6:22,S020,SH0023,Shoes,2,152.41,1.43,111.55,Returning,Card
INV109592,7/20/2025 10:32,S018,SH0029,Shoes,4,58.92,9.05,43.77,New,Card
INV109933,7/20/2025 10:43,S009,SH0006,Shoes,3,108.82,16.04,85.5,Returning,Card
INV105700,7/20/2025 10:50,S007,C0079,Clothing,5,106,2.49,67.47,Returning,Cash
INV106110,7/20/2025 11:50,S017,C0020,Clothing,5,22.18,5.74,12.35,New,Cash
INV107510,7/20/2025 13:37,S019,C0055,Clothing,1,116.08,7.07,59.32,New,Card
INV106533,7/20/2025 15:01,S008,A0057,Accessories,1,17.36,9.48,11.11,Returning,Cash
INV108557,7/20/2025 16:53,S005,A0054,Accessories,2,28.14,9.88,17.86,New,Cash
INV103047,7/20/2025 17:07,S014,C0043,Clothing,5,41.23,16.02,21.78,Returning,Cash
INV102336,7/21/2025 3:47,S014,C0010,Clothing,6,87.14,7.29,66.38,New,Card
INV103634,7/21/2025 4:53,S017,SH0028,Shoes,4,168.98,13.87,125.71,New,Cash
INV101640,7/21/2025 8:57,S004,C0079,Clothing,1,78.75,13.79,53.22,New,Digital
INV109250,7/21/2025 11:43,S019,C0053,Clothing,3,37.74,13.07,25.54,New,Cash
INV100201,7/21/2025 20:38,S013,A0021,Accessories,4,52.22,6.28,33.6,Returning,Card
INV107918,7/21/2025 23:01,S012,C0079,Clothing,5,23.98,0.04,18.22,Returning,Digital
INV100790,7/22/2025 1:57,S005,SH0025,Shoes,5,78.26,1.5,66.45,Returning,Cash
INV109812,7/22/2025 6:44,S006,C0079,Clothing,5,22.46,16.75,15.23,New,Digital
INV109322,7/22/2025 7:30,S004,A0027,Accessories,6,21.38,1.55,14.88,New,Card
INV101017,7/22/2025 8:29,S015,SH0010,Shoes,6,144.07,11.5,82.39,Returning,Cash
INV105551,7/22/2025 9:13,S014,C0004,Clothing,6,54.53,8.08,28.26,Returning,Cash
INV104398,7/22/2025 9:24,S009,A0025,Accessories,6,42.68,14.64,28.62,Returning,Digital
INV106133,7/22/2025 14:01,S007,A0043,Accessories,2,42.54,7.91,17.52,Returning,Card
INV108709,7/22/2025 16:17,S003,SH0039,Shoes,2,138.73,7.47,93.14,Returning,Card
INV102644,7/22/2025 18:10,S018,C0052,Clothing,1,60.09,17.75,47.47,Returning,Cash
INV106557,7/22/2025 21:00,S001,A0036,Accessories,4,21.36,5.67,11.78,Returning,Digital
INV106185,7/22/2025 22:02,S015,A0034,Accessories,1,21.7,9.48,14.09,Returning,Card
INV101900,7/23/2025 0:10,S003,SH0017,Shoes,1,83.24,16.03,62.03,Returning,Digital
INV105848,7/23/2025 0:27,S016,C0029,Clothing,3,101.6,4.84,74.82,Returning,Card
INV102420,7/23/2025 2:51,S011,A0053,Accessories,2,73.08,7.36,33.79,Returning,Digital
INV101213,7/23/2025 4:26,S016,C0043,Clothing,2,113.76,9.73,60.91,Returning,Digital
INV109140,7/23/2025 9:19,S004,C0082,Clothing,3,65.68,3.36,45.64,Returning,Cash
INV100598,7/23/2025 13:54,S013,SH0038,Shoes,3,135.33,0.74,96.94,Returning,Digital
INV104275,7/23/2025 16:54,S010,C0073,Clothing,1,29.79,3.31,20.68,Returning,Card
INV109585,7/23/2025 20:35,S016,A0004,Accessories,3,16.7,0.04,9.38,Returning,Card
INV100588,7/23/2025 23:51,S012,A0058,Accessories,6,57.95,1.92,25.84,New,Card
INV106437,7/24/2025 1:28,S013,A0027,Accessories,3,28.64,4.19,12.36,New,Card
INV105960,7/24/2025 3:22,S018,A0050,Accessories,1,20.59,18.2,13.27,Returning,Digital
INV101710,7/24/2025 8:38,S013,A0011,Accessories,2,34.98,0.34,21.03,Returning,Card
INV108871,7/24/2025 11:32,S019,A0006,Accessories,4,60.65,9.63,39.43,Returning,Cash
INV107089,7/24/2025 12:10,S019,SH0003,Shoes,6,180.15,7.58,117.26,Returning,Card
INV108356,7/24/2025 13:04,S018,A0047,Accessories,6,13.11,0.95,8.18,Returning,Digital
INV101205,7/24/2025 16:02,S013,SH0037,Shoes,2,120.95,18.66,102.76,Returning,Digital
INV108235,7/24/2025 17:07,S015,C0092,Clothing,1,61.87,3.9,46.15,New,Digital
INV106457,7/24/2025 17:15,S009,A0003,Accessories,6,35.78,7.93,22.8,New,Digital
INV106777,7/24/2025 19:01,S016,SH0033,Shoes,4,119.66,10.63,77.16,New,Card
INV109595,7/24/2025 22:28,S004,C0010,Clothing,4,67.19,13.89,34.03,Returning,Cash
INV101335,7/24/2025 23:38,S020,SH0017,Shoes,2,121.18,5.96,77.26,Returning,Digital
INV100747,7/25/2025 0:22,S011,SH0013,Shoes,2,57.71,7.89,36.67,New,Cash
INV109756,7/25/2025 1:15,S009,C0034,Clothing,6,24.79,19.3,19.54,Returning,Cash
INV103961,7/25/2025 3:18,S020,C0070,Clothing,3,104.57,0.98,80.6,Returning,Cash
INV109163,7/25/2025 5:41,S005,C0087,Clothing,5,115.32,2.26,85.14,New,Cash
INV104766,7/25/2025 9:11,S003,SH0020,Shoes,6,133.67,10.21,108.47,Returning,Digital
INV100766,7/25/2025 11:09,S016,A0006,Accessories,2,44.72,3.78,25.08,New,Digital
INV100733,7/25/2025 12:01,S003,C0010,Clothing,6,47.01,10.97,31,Returning,Digital
INV107581,7/25/2025 12:05,S015,C0059,Clothing,1,60.18,17.96,34.99,Returning,Digital
INV100411,7/25/2025 13:59,S013,C0099,Clothing,5,42.67,18.57,29.69,New,Card
